price,house_type,acreage,width,length,bedrooms,bathrooms,floors,legal_status,street,ward,district,city
0.57,"nha ngo, hem",30.0,3.0,10.0,2,2,1,da co so,duong lien ap 3-4-5,xa hung long,huyen binh chanh,tp ho chi minh
0.86,"nha mat pho, mat tien",100.0,5.0,20.0,2,2,1,da co so,duong an phu tay - hung long,xa an phu tay,huyen binh chanh,tp ho chi minh
1.42,"nha ngo, hem",35.0,3.5,10.0,1,2,2,dang cho so,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
1.569,"nha ngo, hem",24.0,4.0,6.0,2,1,2,giay to viet tay,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
1.05,"nha mat pho, mat tien",100.0,5.0,20.0,3,1,1,da co so,duong nguyen huu tri,thi tran tan tuc,huyen binh chanh,tp ho chi minh
1.399,"nha mat pho, mat tien",117.6,4.9,24.0,4,3,1,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
1.375,"nha mat pho, mat tien",80.0,5.0,16.0,3,3,2,da co so,duong tran dai nghia,xa le minh xuan,huyen binh chanh,tp ho chi minh
3.6,"nha ngo, hem",86.25,7.5,11.5,2,2,1,da co so,duong nguyen huu tri,thi tran tan tuc,huyen binh chanh,tp ho chi minh
0.52,"nha ngo, hem",17.5,3.5,5.0,1,1,1,khong co so,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
0.499,"nha ngo, hem",18.0,3.0,6.0,1,1,1,khong co so,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
1.9,"nha ngo, hem",80.0,5.0,16.0,3,2,1,da co so,duong tran dai nghia,xa tan kien,huyen binh chanh,tp ho chi minh
1.55,"nha ngo, hem",48.0,4.0,12.0,2,2,1,giay to viet tay,duong nu dan cong,xa vinh loc a,huyen binh chanh,tp ho chi minh
1.55,"nha mat pho, mat tien",76.0,4.0,19.0,3,2,2,da co so,duong hung nhon,xa binh chanh,huyen binh chanh,tp ho chi minh
0.78,"nha ngo, hem",100.0,5.0,20.0,3,2,2,da co so,duong an phu tay - hung long,xa hung long,huyen binh chanh,tp ho chi minh
8.5,nha pho lien ke,100.0,5.0,20.0,4,4,4,da co so,duong nguyen van linh,xa phong phu,huyen binh chanh,tp ho chi minh
0.82,"nha ngo, hem",24.5,3.5,7.0,2,1,2,da co so,duong nguyen van long,xa quy duc,huyen binh chanh,tp ho chi minh
7.2,"nha mat pho, mat tien",56.0,5.0,11.2,4,3,4,da co so,duong nguyen van linh,xa binh hung,huyen binh chanh,tp ho chi minh
0.89,"nha ngo, hem",80.0,5.0,16.0,3,2,1,da co so,duong duong dinh cuc,xa tan kien,huyen binh chanh,tp ho chi minh
1.15,"nha ngo, hem",100.0,5.0,20.0,3,2,1,da co so,duong so 18b,xa binh chanh,huyen binh chanh,tp ho chi minh
2.8,"nha ngo, hem",68.0,4.0,17.0,4,3,2,giay to viet tay,duong nguyen van linh,xa binh hung,huyen binh chanh,tp ho chi minh
0.87,"nha mat pho, mat tien",115.0,5.0,23.0,3,3,1,da co so,duong nguyen huu tri,thi tran tan tuc,huyen binh chanh,tp ho chi minh
1.45,"nha ngo, hem",40.0,4.0,10.0,2,2,2,dang cho so,duong vo van van,xa vinh loc b,huyen binh chanh,tp ho chi minh
0.86,"nha mat pho, mat tien",125.0,5.0,25.0,7,7,1,da co so,duong nguyen cuu phu,xa tan kien,huyen binh chanh,tp ho chi minh
0.3,"nha mat pho, mat tien",10.0,2.0,5.0,2,2,1,da co so,duong thanh nien,xa pham van hai,huyen binh chanh,tp ho chi minh
2.4,"nha ngo, hem",40.0,4.0,10.0,1,1,2,da co so,duong hung nhon,xa tan kien,huyen binh chanh,tp ho chi minh
0.55,"nha ngo, hem",19.25,3.5,5.5,1,1,1,khong co so,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
0.73,"nha mat pho, mat tien",100.0,10.0,10.0,2,2,1,da co so,duong an phu tay - hung long,xa an phu tay,huyen binh chanh,tp ho chi minh
1.35,"nha ngo, hem",95.0,5.0,19.0,3,3,1,da co so,duong an phu tay - hung long,xa an phu tay,huyen binh chanh,tp ho chi minh
0.78,"nha ngo, hem",80.0,5.0,16.0,3,2,1,da co so,duong nguyen cuu phu,xa tan kien,huyen binh chanh,tp ho chi minh
1.15,"nha mat pho, mat tien",100.0,5.0,20.0,2,2,1,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
0.95,"nha ngo, hem",105.0,5.0,21.0,3,3,1,da co so,duong doan nguyen tuan,xa an phu tay,huyen binh chanh,tp ho chi minh
3.0,"nha ngo, hem",108.0,4.0,27.0,3,2,2,da co so,duong hoang phan thai,xa binh chanh,huyen binh chanh,tp ho chi minh
3.5,"nha ngo, hem",80.0,4.0,20.0,3,3,1,da co so,duong tan liem,xa phong phu,huyen binh chanh,tp ho chi minh
0.83,"nha mat pho, mat tien",83.85,5.0,16.77,4,4,1,da co so,duong nguyen huu tri,thi tran tan tuc,huyen binh chanh,tp ho chi minh
1.9,"nha ngo, hem",44.0,4.0,11.0,2,2,2,da co so,duong tran van giau,xa le minh xuan,huyen binh chanh,tp ho chi minh
1.35,"nha ngo, hem",36.0,4.0,9.0,2,2,1,giay to viet tay,duong vo van van,xa vinh loc b,huyen binh chanh,tp ho chi minh
2.95,"nha ngo, hem",40.0,4.0,10.0,3,3,1,da co so,duong tran van giau,xa le minh xuan,huyen binh chanh,tp ho chi minh
1.65,"nha ngo, hem",24.0,6.0,4.0,1,1,2,da co so,duong nguyen huu tri,thi tran tan tuc,huyen binh chanh,tp ho chi minh
0.68,"nha mat pho, mat tien",80.0,5.0,16.0,2,3,1,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
0.86,"nha mat pho, mat tien",80.0,5.0,16.0,3,3,2,da co so,duong tran dai nghia,xa tan kien,huyen binh chanh,tp ho chi minh
5.0,"nha ngo, hem",175.8,6.0,29.3,9,7,1,da co so,duong nguyen thi tu,xa vinh loc b,huyen binh chanh,tp ho chi minh
2.3,"nha ngo, hem",70.0,5.0,14.0,2,2,2,da co so,duong tran van giau,xa pham van hai,huyen binh chanh,tp ho chi minh
1.3,"nha ngo, hem",32.0,4.0,8.0,2,2,2,so chung / cong chung vi bang,duong lai hung cuong,xa vinh loc b,huyen binh chanh,tp ho chi minh
0.99,"nha ngo, hem",35.0,3.5,10.0,2,2,2,so chung / cong chung vi bang,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
0.495,"nha ngo, hem",25.0,5.0,5.0,2,2,1,da co so,duong nguyen van bua,xa pham van hai,huyen binh chanh,tp ho chi minh
4.5,"nha mat pho, mat tien",76.0,4.0,19.0,4,5,4,da co so,duong bay tan,xa an phu tay,huyen binh chanh,tp ho chi minh
7.3,"nha mat pho, mat tien",105.0,5.0,21.0,3,3,3,da co so,duong so 3,xa phong phu,huyen binh chanh,tp ho chi minh
0.695,"nha ngo, hem",95.0,5.0,19.0,3,2,2,da co so,duong trinh nhu khue,xa binh chanh,huyen binh chanh,tp ho chi minh
0.722,"nha ngo, hem",85.0,5.0,17.0,3,2,1,da co so,duong doan nguyen tuan,xa hung long,huyen binh chanh,tp ho chi minh
0.67,"nha mat pho, mat tien",100.0,5.0,20.0,2,2,1,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
0.76,"nha ngo, hem",42.8,4.0,10.7,3,3,1,da co so,duong nguyen huu tri,thi tran tan tuc,huyen binh chanh,tp ho chi minh
1.6,"nha ngo, hem",60.0,4.0,15.0,1,1,1,dang cho so,duong lien ap 2-3-4,xa vinh loc a,huyen binh chanh,tp ho chi minh
0.74,"nha ngo, hem",97.0,5.0,19.4,2,2,1,da co so,duong bong van dia,xa tan kien,huyen binh chanh,tp ho chi minh
0.745,"nha mat pho, mat tien",80.0,5.0,16.0,2,2,1,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
0.79,"nha mat pho, mat tien",90.72,4.8,18.9,2,2,1,da co so,duong duong dinh cuc,xa tan kien,huyen binh chanh,tp ho chi minh
0.875,"nha ngo, hem",15.0,3.0,5.0,3,2,1,da co so,duong huynh ba chanh,xa tan kien,huyen binh chanh,tp ho chi minh
1.9,"nha ngo, hem",80.0,5.0,16.0,3,3,1,da co so,duong tran dai nghia,xa tan kien,huyen binh chanh,tp ho chi minh
1.1,"nha mat pho, mat tien",75.0,5.0,15.0,6,5,5,da co so,duong an phu tay - hung long,xa hung long,huyen binh chanh,tp ho chi minh
2.5,"nha ngo, hem",80.0,5.0,16.0,2,2,2,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
0.315,"nha mat pho, mat tien",48.0,4.0,12.0,2,2,2,da co so,duong an ha,xa pham van hai,huyen binh chanh,tp ho chi minh
0.98,"nha ngo, hem",90.0,5.0,18.0,3,2,1,da co so,duong nguyen cuu phu,xa tan kien,huyen binh chanh,tp ho chi minh
1.5,"nha ngo, hem",32.0,4.0,8.0,1,1,1,so chung / cong chung vi bang,duong pham hung,xa binh hung,huyen binh chanh,tp ho chi minh
0.78,"nha ngo, hem",100.0,5.0,20.0,3,2,1,da co so,duong huynh van tri,xa binh chanh,huyen binh chanh,tp ho chi minh
1.7,"nha ngo, hem",84.0,6.0,14.0,1,1,1,da co so,duong doan nguyen tuan,xa tan quy tay,huyen binh chanh,tp ho chi minh
0.73,"nha ngo, hem",60.0,4.0,15.0,3,2,1,da co so,duong hoang phan thai,xa binh chanh,huyen binh chanh,tp ho chi minh
0.76,nha pho lien ke,80.4,5.0,16.08,2,2,1,da co so,duong hung nhon,xa tan kien,huyen binh chanh,tp ho chi minh
1.85,"nha ngo, hem",48.0,4.0,12.0,3,2,2,so chung / cong chung vi bang,duong vo van van,xa vinh loc b,huyen binh chanh,tp ho chi minh
0.738,"nha mat pho, mat tien",108.0,4.0,27.0,3,3,3,da co so,duong doan nguyen tuan,xa tan quy tay,huyen binh chanh,tp ho chi minh
0.74,"nha mat pho, mat tien",81.0,4.5,18.0,3,2,2,da co so,duong duong dinh cuc,xa tan kien,huyen binh chanh,tp ho chi minh
2.5,"nha ngo, hem",80.0,4.0,20.0,4,2,2,so chung / cong chung vi bang,duong quach dieu,xa vinh loc a,huyen binh chanh,tp ho chi minh
3.3,"nha ngo, hem",75.0,5.0,15.0,2,1,2,da co so,duong quoc lo 50,xa phong phu,huyen binh chanh,tp ho chi minh
0.835,"nha ngo, hem",48.0,4.0,12.0,2,2,1,da co so,duong bui thanh khiet,thi tran tan tuc,huyen binh chanh,tp ho chi minh
0.87,"nha ngo, hem",18.9,4.5,4.2,1,1,2,dang cho so,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
1.1,"nha ngo, hem",100.0,5.0,20.0,3,2,1,da co so,duong an phu tay - hung long,xa an phu tay,huyen binh chanh,tp ho chi minh
0.7,"nha ngo, hem",60.0,4.0,15.0,2,2,1,da co so,duong bui thanh khiet,thi tran tan tuc,huyen binh chanh,tp ho chi minh
1.255,"nha ngo, hem",80.0,5.0,16.0,3,3,1,da co so,duong doan nguyen tuan,xa tan quy tay,huyen binh chanh,tp ho chi minh
1.24,"nha mat pho, mat tien",100.0,5.0,20.0,3,4,1,da co so,duong khuat van buc,xa tan kien,huyen binh chanh,tp ho chi minh
2.3,"nha ngo, hem",48.0,4.0,12.0,2,2,2,dang cho so,duong cay cam,xa vinh loc b,huyen binh chanh,tp ho chi minh
1.08,"nha ngo, hem",126.0,4.5,28.0,6,6,1,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
2.6,"nha ngo, hem",75.0,5.0,15.0,3,2,2,dang cho so,duong vo van van,xa vinh loc b,huyen binh chanh,tp ho chi minh
7.3,"nha mat pho, mat tien",110.0,5.0,22.0,5,4,3,da co so,duong so 8,xa phong phu,huyen binh chanh,tp ho chi minh
2.2,"nha ngo, hem",70.0,3.5,20.0,3,2,1,da co so,duong da phuoc,xa da phuoc,huyen binh chanh,tp ho chi minh
1.95,"nha mat pho, mat tien",100.0,5.0,20.0,3,3,1,da co so,duong dinh duc thien,xa tan quy tay,huyen binh chanh,tp ho chi minh
0.945,nha pho lien ke,95.0,5.0,19.0,2,2,1,da co so,duong bau goc,xa tan kien,huyen binh chanh,tp ho chi minh
0.555,nha pho lien ke,32.0,4.0,8.0,2,2,2,da co so,duong nguyen van bua,xa pham van hai,huyen binh chanh,tp ho chi minh
2.95,"nha ngo, hem",64.0,4.0,16.0,2,2,2,da co so,duong quoc lo 50,xa phong phu,huyen binh chanh,tp ho chi minh
1.85,"nha ngo, hem",42.0,4.0,10.5,2,2,1,da co so,duong kenh a,xa le minh xuan,huyen binh chanh,tp ho chi minh
0.92,"nha ngo, hem",115.0,5.0,23.0,3,2,1,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
0.95,"nha mat pho, mat tien",100.0,5.0,20.0,3,2,1,da co so,duong an phu tay - hung long,xa an phu tay,huyen binh chanh,tp ho chi minh
1.85,"nha ngo, hem",53.1,4.5,11.8,3,3,2,da co so,duong vo huu loi,xa le minh xuan,huyen binh chanh,tp ho chi minh
0.94,nha pho lien ke,80.0,5.0,16.0,3,2,1,da co so,duong duong dinh cuc,xa tan kien,huyen binh chanh,tp ho chi minh
6.9,nha pho lien ke,74.1,5.7,13.0,3,3,1,dang cho so,duong nguyen van linh,xa binh hung,huyen binh chanh,tp ho chi minh
3.9,"nha ngo, hem",100.0,5.0,20.0,2,1,1,da co so,duong vo van van,xa vinh loc b,huyen binh chanh,tp ho chi minh
0.765,nha pho lien ke,60.0,4.0,15.0,3,2,1,da co so,duong duong dinh cuc,xa tan kien,huyen binh chanh,tp ho chi minh
1.35,"nha ngo, hem",40.0,4.0,10.0,2,2,1,da co so,duong kenh a,xa le minh xuan,huyen binh chanh,tp ho chi minh
1.25,"nha ngo, hem",93.9,5.0,18.78,3,3,2,da co so,duong tran dai nghia,xa tan kien,huyen binh chanh,tp ho chi minh
0.95,"nha ngo, hem",85.0,5.0,17.0,2,2,2,da co so,duong bui thanh khiet,thi tran tan tuc,huyen binh chanh,tp ho chi minh
1.99,"nha ngo, hem",48.0,4.0,12.0,2,2,1,da co so,duong vo van van,xa vinh loc b,huyen binh chanh,tp ho chi minh
1.3,"nha ngo, hem",50.0,5.0,10.0,2,1,1,so chung / cong chung vi bang,duong nu dan cong,xa vinh loc a,huyen binh chanh,tp ho chi minh
0.95,"nha ngo, hem",24.0,4.0,6.0,2,2,2,so chung / cong chung vi bang,duong nguyen van linh,xa binh hung,huyen binh chanh,tp ho chi minh
0.8765,"nha mat pho, mat tien",132.0,5.5,24.0,3,2,1,da co so,duong bo nha tho,xa binh chanh,huyen binh chanh,tp ho chi minh
0.86,"nha mat pho, mat tien",125.0,5.0,25.0,7,7,1,da co so,duong nguyen cuu phu,xa tan kien,huyen binh chanh,tp ho chi minh
1.65,"nha ngo, hem",32.0,4.0,8.0,2,2,2,so chung / cong chung vi bang,duong cay cam,xa vinh loc b,huyen binh chanh,tp ho chi minh
0.69,"nha mat pho, mat tien",80.0,4.0,20.0,5,5,2,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
0.499,"nha ngo, hem",18.0,3.0,6.0,1,1,1,khong co so,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
2.3,"nha ngo, hem",40.0,4.0,10.0,2,2,2,da co so,duong quoc lo 50,xa phong phu,huyen binh chanh,tp ho chi minh
0.88,"nha ngo, hem",80.0,5.0,16.0,3,3,1,da co so,duong duong dinh cuc,xa tan kien,huyen binh chanh,tp ho chi minh
5.4,"nha mat pho, mat tien",120.0,5.0,24.0,4,4,4,da co so,duong vo van van,xa pham van hai,huyen binh chanh,tp ho chi minh
0.73,"nha mat pho, mat tien",85.0,5.0,17.0,3,3,1,da co so,duong nguyen van linh,xa an phu tay,huyen binh chanh,tp ho chi minh
0.83,"nha ngo, hem",75.0,5.0,15.0,2,2,2,da co so,duong huynh van tri,xa binh chanh,huyen binh chanh,tp ho chi minh
1.25,"nha mat pho, mat tien",90.0,5.0,18.0,3,3,1,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
1.25,"nha ngo, hem",180.0,10.0,18.0,11,2,1,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
0.8,"nha mat pho, mat tien",102.0,6.0,17.0,3,3,1,da co so,duong nguyen huu tri,thi tran tan tuc,huyen binh chanh,tp ho chi minh
0.66,"nha ngo, hem",32.0,4.0,8.0,2,2,1,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
1.65,"nha mat pho, mat tien",115.0,5.0,23.0,3,2,1,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
0.79,"nha ngo, hem",60.0,4.0,15.0,3,3,1,da co so,duong an phu tay - hung long,xa an phu tay,huyen binh chanh,tp ho chi minh
1.05,"nha mat pho, mat tien",77.5,5.0,15.5,2,2,1,da co so,duong hung nhon,xa tan kien,huyen binh chanh,tp ho chi minh
0.62,"nha mat pho, mat tien",20.0,4.0,5.0,3,2,1,da co so,duong cay bang,xa binh chanh,huyen binh chanh,tp ho chi minh
0.735,"nha mat pho, mat tien",99.0,4.5,22.0,3,2,1,da co so,duong hung nhon,xa tan kien,huyen binh chanh,tp ho chi minh
2.0,"nha ngo, hem",56.0,4.0,14.0,2,2,1,da co so,duong thanh nien,xa pham van hai,huyen binh chanh,tp ho chi minh
1.19,"nha mat pho, mat tien",40.0,4.0,10.0,2,1,1,da co so,duong vinh loc,xa vinh loc b,huyen binh chanh,tp ho chi minh
1.15,nha pho lien ke,80.0,5.0,16.0,3,2,1,da co so,duong bui thanh khiet,thi tran tan tuc,huyen binh chanh,tp ho chi minh
2.48,"nha ngo, hem",48.0,4.0,12.0,2,2,1,dang cho so,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
2.45,"nha mat pho, mat tien",120.0,5.0,24.0,3,2,1,da co so,duong an phu tay - hung long,xa hung long,huyen binh chanh,tp ho chi minh
6.5,"nha mat pho, mat tien",102.3,3.3,31.0,2,2,2,so chung / cong chung vi bang,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
0.7,"nha ngo, hem",100.0,5.0,20.0,3,2,1,da co so,duong hoang phan thai,xa binh chanh,huyen binh chanh,tp ho chi minh
0.9,"nha ngo, hem",80.0,5.0,16.0,3,2,1,da co so,duong hung nhon,xa tan kien,huyen binh chanh,tp ho chi minh
0.65,"nha ngo, hem",88.0,4.0,22.0,2,1,1,da co so,duong hoang dao thuy,xa an phu tay,huyen binh chanh,tp ho chi minh
3.7,"nha ngo, hem",60.0,5.0,12.0,2,2,3,da co so,duong quoc lo 50,xa phong phu,huyen binh chanh,tp ho chi minh
0.69,"nha mat pho, mat tien",100.0,4.0,25.0,3,2,1,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
1.43,"nha ngo, hem",36.0,4.0,9.0,2,2,1,giay to viet tay,duong thoi hoa,xa vinh loc a,huyen binh chanh,tp ho chi minh
0.72,"nha mat pho, mat tien",83.25,4.5,18.5,2,2,1,da co so,duong hoang phan thai,xa binh chanh,huyen binh chanh,tp ho chi minh
1.35,"nha ngo, hem",95.0,5.0,19.0,3,2,1,da co so,duong an phu tay - hung long,xa an phu tay,huyen binh chanh,tp ho chi minh
0.499,"nha ngo, hem",19.25,3.5,5.5,1,1,1,khong co so,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
2.65,"nha mat pho, mat tien",60.0,4.0,15.0,2,2,2,da co so,duong thanh nien,xa pham van hai,huyen binh chanh,tp ho chi minh
0.55,"nha ngo, hem",19.25,3.5,5.5,1,1,1,khong co so,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
0.7,"nha ngo, hem",100.0,5.0,20.0,3,2,1,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
1.32,"nha ngo, hem",44.0,4.0,11.0,2,2,2,dang cho so,duong lai hung cuong,xa vinh loc b,huyen binh chanh,tp ho chi minh
0.85,"nha mat pho, mat tien",96.0,5.0,19.2,2,2,1,da co so,duong tran dai nghia,xa tan kien,huyen binh chanh,tp ho chi minh
0.92,"nha mat pho, mat tien",125.0,5.0,25.0,6,7,1,da co so,duong nguyen cuu phu,xa tan kien,huyen binh chanh,tp ho chi minh
2.48,"nha ngo, hem",48.0,4.0,12.0,3,2,2,so chung / cong chung vi bang,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
0.89,"nha mat pho, mat tien",105.0,5.0,21.0,2,2,1,da co so,duong trinh nhu khue,xa binh chanh,huyen binh chanh,tp ho chi minh
1.24,"nha ngo, hem",108.1,4.7,23.0,3,2,2,da co so,duong hoang phan thai,xa binh chanh,huyen binh chanh,tp ho chi minh
4.85,"nha mat pho, mat tien",80.0,5.0,16.0,3,3,2,da co so,duong vo van van,xa vinh loc b,huyen binh chanh,tp ho chi minh
1.3,"nha ngo, hem",61.8,6.0,10.3,3,2,2,da co so,duong doan nguyen tuan,xa hung long,huyen binh chanh,tp ho chi minh
0.74,"nha mat pho, mat tien",93.9,5.0,18.78,3,3,1,da co so,duong tran dai nghia,xa tan kien,huyen binh chanh,tp ho chi minh
0.82,"nha ngo, hem",80.0,5.0,16.0,3,2,1,da co so,duong duong dinh cuc,xa tan kien,huyen binh chanh,tp ho chi minh
1.7,"nha ngo, hem",44.0,4.0,11.0,3,2,1,giay to viet tay,duong vo van van,xa vinh loc b,huyen binh chanh,tp ho chi minh
0.95,"nha ngo, hem",80.0,8.0,10.0,1,2,1,so chung / cong chung vi bang,duong nu dan cong,xa vinh loc a,huyen binh chanh,tp ho chi minh
0.7,"nha mat pho, mat tien",80.0,4.0,20.0,3,3,1,da co so,duong trinh nhu khue,xa binh chanh,huyen binh chanh,tp ho chi minh
1.85,"nha mat pho, mat tien",76.0,4.0,19.0,2,2,2,so chung / cong chung vi bang,duong lien ap 2-3-4,xa vinh loc a,huyen binh chanh,tp ho chi minh
0.78,"nha mat pho, mat tien",95.0,5.0,19.0,3,3,1,da co so,duong an phu tay - hung long,xa an phu tay,huyen binh chanh,tp ho chi minh
0.99,"nha ngo, hem",100.0,5.0,20.0,3,2,1,da co so,duong hung nhon,xa tan kien,huyen binh chanh,tp ho chi minh
6.6,"nha ngo, hem",193.2,9.2,21.0,3,3,2,da co so,duong trinh quang nghi,xa phong phu,huyen binh chanh,tp ho chi minh
2.29,"nha ngo, hem",64.0,4.0,16.0,3,2,1,so chung / cong chung vi bang,duong vinh loc,xa vinh loc a,huyen binh chanh,tp ho chi minh
0.86,"nha ngo, hem",30.0,4.0,7.5,3,2,1,da co so,duong tan liem,xa phong phu,huyen binh chanh,tp ho chi minh
0.99,"nha mat pho, mat tien",90.0,5.0,18.0,4,3,1,da co so,duong nguyen huu tri,thi tran tan tuc,huyen binh chanh,tp ho chi minh
0.85,"nha mat pho, mat tien",96.55,5.0,19.31,3,2,1,da co so,duong trinh nhu khue,xa binh chanh,huyen binh chanh,tp ho chi minh
0.97,"nha mat pho, mat tien",80.0,4.0,20.0,4,4,2,da co so,duong so 18b,xa binh chanh,huyen binh chanh,tp ho chi minh
2.3,"nha ngo, hem",72.5,5.0,14.5,2,2,2,da co so,duong tran van giau,xa pham van hai,huyen binh chanh,tp ho chi minh
1.22,"nha mat pho, mat tien",74.8,4.0,18.7,3,2,1,da co so,duong trinh nhu khue,xa binh chanh,huyen binh chanh,tp ho chi minh
0.89,"nha ngo, hem",44.0,4.0,11.0,2,2,2,so chung / cong chung vi bang,duong nu dan cong,xa vinh loc a,huyen binh chanh,tp ho chi minh
1.6,"nha mat pho, mat tien",15.0,3.0,5.0,3,2,2,da co so,duong hung nhon,xa tan kien,huyen binh chanh,tp ho chi minh
1.0,"nha ngo, hem",96.0,4.0,24.0,3,3,1,da co so,duong bui thanh khiet,thi tran tan tuc,huyen binh chanh,tp ho chi minh
1.55,"nha ngo, hem",44.0,4.0,11.0,2,2,1,giay to viet tay,duong vo van van,xa vinh loc b,huyen binh chanh,tp ho chi minh
3.0,"nha ngo, hem",30.0,3.0,10.0,2,1,1,dang cho so,duong pham hung,xa binh hung,huyen binh chanh,tp ho chi minh
1.25,"nha ngo, hem",100.0,5.0,20.0,3,2,1,da co so,duong so 18b,xa binh chanh,huyen binh chanh,tp ho chi minh
2.8,"nha ngo, hem",56.0,4.0,14.0,4,2,1,da co so,duong vo van van,xa vinh loc b,huyen binh chanh,tp ho chi minh
3.5,"nha ngo, hem",72.0,4.0,18.0,2,2,1,da co so,duong vinh loc,xa vinh loc a,huyen binh chanh,tp ho chi minh
0.695,"nha mat pho, mat tien",60.0,4.0,15.0,3,3,2,da co so,duong tran dai nghia,xa tan kien,huyen binh chanh,tp ho chi minh
0.67,"nha mat pho, mat tien",100.0,5.0,20.0,2,2,2,da co so,duong dinh duc thien,xa binh chanh,huyen binh chanh,tp ho chi minh
4.6,"nha mat pho, mat tien",56.0,4.0,14.0,4,3,3,da co so,duong huynh ba chanh,xa tan kien,huyen binh chanh,tp ho chi minh
0.98,"nha ngo, hem",80.0,4.0,20.0,2,3,1,da co so,duong hung nhon,xa tan kien,huyen binh chanh,tp ho chi minh
0.499,"nha mat pho, mat tien",18.0,3.0,6.0,1,1,1,so chung / cong chung vi bang,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
1.48,"nha ngo, hem",150.0,5.0,30.0,3,4,1,da co so,duong an phu tay,xa an phu tay,huyen binh chanh,tp ho chi minh
0.85,"nha ngo, hem",27.0,4.5,6.0,2,1,2,khong co so,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
0.71,"nha ngo, hem",15.0,3.0,5.0,3,2,1,da co so,duong quach dieu,xa vinh loc a,huyen binh chanh,tp ho chi minh
1.05,"nha ngo, hem",112.8,4.7,24.0,2,1,1,da co so,duong nguyen cuu phu,xa tan kien,huyen binh chanh,tp ho chi minh
0.875,"nha ngo, hem",135.78,6.2,21.9,3,2,1,da co so,duong duong dinh cuc,xa binh chanh,huyen binh chanh,tp ho chi minh
0.79,"nha ngo, hem",90.0,5.0,18.0,3,2,1,da co so,duong nguyen cuu phu,xa tan kien,huyen binh chanh,tp ho chi minh
1.2,"nha mat pho, mat tien",80.0,4.0,20.0,5,4,2,da co so,duong an phu tay - hung long,xa hung long,huyen binh chanh,tp ho chi minh
0.8,"nha mat pho, mat tien",75.0,5.0,15.0,2,2,2,da co so,duong trinh nhu khue,xa binh chanh,huyen binh chanh,tp ho chi minh
0.499,"nha ngo, hem",18.0,3.0,6.0,1,1,1,khong co so,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
0.55,"nha ngo, hem",19.25,3.5,5.5,1,1,1,khong co so,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
0.925,"nha mat pho, mat tien",120.0,6.0,20.0,3,4,2,da co so,duong hoang phan thai,xa binh chanh,huyen binh chanh,tp ho chi minh
0.87,"nha ngo, hem",80.0,5.0,16.0,3,2,1,da co so,duong doan nguyen tuan,xa tan quy tay,huyen binh chanh,tp ho chi minh
2.75,"nha ngo, hem",67.6,5.2,13.0,3,1,1,so chung / cong chung vi bang,duong pham hung,xa binh hung,huyen binh chanh,tp ho chi minh
5.5,"nha mat pho, mat tien",100.0,5.0,20.0,3,3,2,da co so,duong hung nhon,xa tan kien,huyen binh chanh,tp ho chi minh
0.49,"nha ngo, hem",18.0,3.0,6.0,1,1,1,khong co so,duong quoc lo 50,xa binh hung,huyen binh chanh,tp ho chi minh
